market_key,market,scenario_id,scenario,is_baseline,sensitivity_parameter,sensitivity_value,n,epsilon,d_I,d_J,replication,strategy,interactions_total,interactions_per_customer,welfare,optimal_welfare,welfare_ratio,welfare_regret,match_rate,runtime_ms,baseline_prediction,centralized_sufficient_condition,z,rejections,acceptances,displacements,provider_initiated_contacts,recommendations_per_customer,accepted_recommendations
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,100,0.1,0.1,1.0,9,Centralized matching,10000,100.0,100.0,100.0,1.0,0.0,1.0,1.589700004842598,Customers search,False,,,,,,100.0,1058.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,0,Customers search,436,17.44,9.399999999999997,9.399999999999997,1.0,0.0,1.0,1.2414000011631288,Both sides search,False,,407.0,29.0,4.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,0,Providers search,502,20.08,9.399999999999997,9.399999999999997,1.0,0.0,1.0,1.472999996622093,Both sides search,False,,464.0,38.0,13.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,0,Both sides search,42,1.68,9.399999999999997,9.399999999999997,1.0,0.0,1.0,0.12549999519251287,Both sides search,False,0.4,0.0,32.0,7.0,10.0,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,0,Centralized matching,625,25.0,0.0,9.399999999999997,0.0,1.0,0.0,0.35819999902741984,Both sides search,False,,,,,,25.0,0.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,0,Customers search,351,14.04,12.599999999999993,12.599999999999993,1.0,0.0,1.0,1.0239999974146485,Both sides search,False,,298.0,53.0,28.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,0,Providers search,317,12.68,12.599999999999994,12.599999999999993,1.0000000000000002,-2.220446049250313e-16,1.0,0.9441000001970679,Both sides search,False,,281.0,36.0,11.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,0,Both sides search,90,3.6,12.599999999999994,12.599999999999993,1.0000000000000002,-2.220446049250313e-16,1.0,0.24470000062137842,Both sides search,False,0.4,0.0,68.0,43.0,22.0,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,0,Centralized matching,625,25.0,1.0,12.599999999999993,0.07936507936507942,0.9206349206349206,0.04,0.36019999970449135,Both sides search,False,,,,,,25.0,1.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,0,Customers search,269,10.76,15.399999999999995,16.199999999999996,0.9506172839506172,0.049382716049382824,1.0,0.8047999945119955,Both sides search,False,,187.0,82.0,57.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,0,Providers search,212,8.48,16.199999999999996,16.199999999999996,1.0,0.0,1.0,0.6521000032080337,Both sides search,False,,162.0,50.0,25.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,0,Both sides search,165,6.6,16.199999999999996,16.199999999999996,1.0,0.0,1.0,0.3662000017357059,Both sides search,False,0.4,0.0,106.0,81.0,59.0,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,0,Centralized matching,625,25.0,4.0,16.199999999999996,0.24691358024691365,0.7530864197530863,0.16,0.35650000063469633,Both sides search,False,,,,,,25.0,4.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,0,Customers search,150,6.0,20.200000000000006,20.200000000000003,1.0000000000000002,-2.220446049250313e-16,1.0,0.4487999976845458,Both sides search,False,,103.0,47.0,22.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,0,Providers search,149,5.96,20.200000000000006,20.200000000000003,1.0000000000000002,-2.220446049250313e-16,1.0,0.46689999726368114,Both sides search,False,,93.0,56.0,31.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,0,Both sides search,165,6.6,20.200000000000003,20.200000000000003,1.0,0.0,1.0,0.12830000196117908,Both sides search,False,0.4,0.0,32.0,7.0,133.0,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,0,Centralized matching,625,25.0,13.0,20.200000000000003,0.6435643564356435,0.35643564356435653,0.52,0.36469999758992344,Both sides search,False,,,,,,25.0,26.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,0,Customers search,80,3.2,25.0,25.0,1.0,0.0,1.0,0.25090000417549163,Both sides search,False,,49.0,31.0,6.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,0,Providers search,148,5.92,25.0,25.0,1.0,0.0,1.0,0.46750000183237717,Both sides search,False,,90.0,58.0,33.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,0,Both sides search,295,11.8,25.0,25.0,1.0,0.0,1.0,0.12889999925391749,Both sides search,False,0.4,0.0,31.0,6.0,264.0,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,0,Centralized matching,625,25.0,25.0,25.0,1.0,0.0,1.0,0.5998000051476993,Both sides search,False,,,,,,25.0,96.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,1,Customers search,394,15.76,11.399999999999995,11.799999999999995,0.9661016949152542,0.03389830508474578,1.0,1.9039999970118515,Both sides search,False,,351.0,43.0,18.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,1,Providers search,395,15.8,11.799999999999995,11.799999999999995,1.0,0.0,1.0,2.058099998976104,Both sides search,False,,355.0,40.0,15.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,1,Both sides search,58,2.32,11.799999999999995,11.799999999999995,1.0,0.0,1.0,0.16340000001946464,Both sides search,False,0.4,0.0,42.0,17.0,16.0,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,1,Centralized matching,625,25.0,0.0,11.799999999999995,0.0,1.0,0.0,0.3763999993680045,Both sides search,False,,,,,,25.0,0.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,1,Customers search,303,12.12,13.399999999999995,13.399999999999993,1.0000000000000002,-2.220446049250313e-16,1.0,0.8600000001024455,Both sides search,False,,260.0,43.0,18.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,1,Providers search,307,12.28,13.399999999999993,13.399999999999993,1.0,0.0,1.0,0.8988000045064837,Both sides search,False,,263.0,44.0,19.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,1,Both sides search,102,4.08,13.399999999999995,13.399999999999993,1.0000000000000002,-2.220446049250313e-16,1.0,0.24410000332864001,Both sides search,False,0.4,0.0,70.0,45.0,32.0,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,1,Centralized matching,625,25.0,0.0,13.399999999999993,0.0,1.0,0.0,0.3513999981805682,Both sides search,False,,,,,,25.0,0.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,1,Customers search,230,9.2,15.799999999999995,16.199999999999996,0.9753086419753086,0.024691358024691357,1.0,0.6703999970341101,Both sides search,False,,170.0,60.0,35.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,1,Providers search,224,8.96,16.199999999999996,16.199999999999996,1.0,0.0,1.0,0.679599994327873,Both sides search,False,,163.0,61.0,36.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,1,Both sides search,118,4.72,16.199999999999996,16.199999999999996,1.0,0.0,1.0,0.19439999596215785,Both sides search,False,0.4,0.0,52.0,27.0,66.0,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,1,Centralized matching,625,25.0,3.0,16.199999999999996,0.18518518518518523,0.8148148148148148,0.12,0.352700000803452,Both sides search,False,,,,,,25.0,4.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,1,Customers search,130,5.2,19.799999999999997,19.8,0.9999999999999998,2.220446049250313e-16,1.0,0.38859999767737463,Both sides search,False,,86.0,44.0,19.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,1,Providers search,133,5.32,19.8,19.8,1.0,0.0,1.0,0.4079999998793937,Both sides search,False,,97.0,36.0,11.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,1,Both sides search,175,7.0,19.8,19.8,1.0,0.0,1.0,0.20909999875584617,Both sides search,False,0.4,0.0,53.0,28.0,122.0,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,1,Centralized matching,625,25.0,12.0,19.8,0.6060606060606061,0.3939393939393939,0.48,0.36660000478150323,Both sides search,False,,,,,,25.0,17.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,1,Customers search,108,4.32,25.0,25.0,1.0,0.0,1.0,0.3355000008014031,Both sides search,False,,61.0,47.0,22.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,1,Providers search,123,4.92,24.6,25.0,0.9840000000000001,0.015999999999999903,1.0,0.3921000025002286,Both sides search,False,,71.0,52.0,27.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,1,Both sides search,282,11.28,25.0,25.0,1.0,0.0,1.0,0.1784999985829927,Both sides search,False,0.4,0.0,47.0,22.0,235.0,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,1,Centralized matching,625,25.0,25.0,25.0,1.0,0.0,1.0,0.3687999997055158,Both sides search,False,,,,,,25.0,87.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,2,Customers search,459,18.36,9.399999999999997,9.399999999999995,1.0000000000000002,-2.220446049250313e-16,1.0,1.2896000043838285,Both sides search,False,,426.0,33.0,8.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,2,Providers search,492,19.68,9.399999999999995,9.399999999999995,1.0,0.0,1.0,1.4430000010179356,Both sides search,False,,458.0,34.0,9.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,2,Both sides search,47,1.88,9.399999999999995,9.399999999999995,1.0,0.0,1.0,0.1477999976486899,Both sides search,False,0.4,0.0,39.0,14.0,8.0,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,2,Centralized matching,625,25.0,1.0,9.399999999999995,0.10638297872340431,0.8936170212765957,0.04,0.545599999895785,Both sides search,False,,,,,,25.0,1.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,2,Customers search,291,11.64,13.399999999999991,13.399999999999991,1.0,0.0,1.0,0.9391999992658384,Both sides search,False,,253.0,38.0,13.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,2,Providers search,304,12.16,13.399999999999991,13.399999999999991,1.0,0.0,1.0,0.9120000031543896,Both sides search,False,,264.0,40.0,15.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,2,Both sides search,71,2.84,13.399999999999991,13.399999999999991,1.0,0.0,1.0,0.17289999959757552,Both sides search,False,0.4,0.0,47.0,22.0,24.0,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,2,Centralized matching,625,25.0,1.0,13.399999999999991,0.07462686567164184,0.9253731343283582,0.04,0.36139999428996816,Both sides search,False,,,,,,25.0,1.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,2,Customers search,245,9.8,16.199999999999996,16.599999999999994,0.9759036144578314,0.02409638554216864,1.0,0.7225000008475035,Both sides search,False,,186.0,59.0,34.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,2,Providers search,239,9.56,16.599999999999994,16.599999999999994,1.0,0.0,1.0,0.7120999944163486,Both sides search,False,,186.0,53.0,28.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,2,Both sides search,97,3.88,16.599999999999994,16.599999999999994,1.0,0.0,1.0,0.17559999832883477,Both sides search,False,0.4,0.0,47.0,22.0,50.0,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,2,Centralized matching,625,25.0,5.0,16.599999999999994,0.3012048192771085,0.6987951807228915,0.2,0.3527999942889437,Both sides search,False,,,,,,25.0,5.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,2,Customers search,132,5.28,20.6,20.6,1.0,0.0,1.0,0.3862000012304634,Both sides search,False,,90.0,42.0,17.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,2,Providers search,171,6.84,20.6,20.6,1.0,0.0,1.0,0.5552000002353452,Both sides search,False,,92.0,79.0,54.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,2,Both sides search,158,6.32,20.6,20.6,1.0,0.0,1.0,0.20739999308716506,Both sides search,False,0.4,0.0,56.0,31.0,102.0,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,2,Centralized matching,625,25.0,15.0,20.6,0.7281553398058251,0.27184466019417486,0.6,0.36890000046696514,Both sides search,False,,,,,,25.0,23.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,2,Customers search,65,2.6,25.0,25.0,1.0,0.0,1.0,0.21079999714856967,Both sides search,False,,32.0,33.0,8.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,2,Providers search,82,3.28,25.0,25.0,1.0,0.0,1.0,0.26420000358484685,Both sides search,False,,46.0,36.0,11.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,2,Both sides search,270,10.8,25.0,25.0,1.0,0.0,1.0,0.1322999960393645,Both sides search,False,0.4,0.0,33.0,8.0,237.0,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,2,Centralized matching,625,25.0,25.0,25.0,1.0,0.0,1.0,0.37200000224402174,Both sides search,False,,,,,,25.0,97.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,3,Customers search,415,16.6,10.999999999999996,10.999999999999996,1.0,0.0,1.0,1.1814000026788563,Both sides search,False,,379.0,36.0,11.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,3,Providers search,388,15.52,10.999999999999996,10.999999999999996,1.0,0.0,1.0,1.1444999981904402,Both sides search,False,,354.0,34.0,9.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,3,Both sides search,73,2.92,10.999999999999996,10.999999999999996,1.0,0.0,1.0,0.19830000383080915,Both sides search,False,0.4,0.0,55.0,30.0,18.0,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,3,Centralized matching,625,25.0,0.0,10.999999999999996,0.0,1.0,0.0,0.3609000050346367,Both sides search,False,,,,,,25.0,0.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,3,Customers search,244,9.76,14.199999999999994,14.199999999999994,1.0,0.0,1.0,0.705700003891252,Both sides search,False,,208.0,36.0,11.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,3,Providers search,376,15.04,14.199999999999994,14.199999999999994,1.0,0.0,1.0,1.1339000047883019,Both sides search,False,,308.0,68.0,43.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,3,Both sides search,86,3.44,14.199999999999994,14.199999999999994,1.0,0.0,1.0,0.19109999993816018,Both sides search,False,0.4,0.0,52.0,27.0,34.0,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,3,Centralized matching,625,25.0,1.0,14.199999999999994,0.07042253521126764,0.9295774647887324,0.04,0.3536999938660301,Both sides search,False,,,,,,25.0,1.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,3,Customers search,236,9.44,15.799999999999994,15.799999999999994,1.0,0.0,1.0,0.6963999985600822,Both sides search,False,,175.0,61.0,36.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,3,Providers search,140,5.6,15.799999999999995,15.799999999999994,1.0000000000000002,-2.220446049250313e-16,1.0,0.4321000014897436,Both sides search,False,,107.0,33.0,8.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,3,Both sides search,165,6.6,15.799999999999995,15.799999999999994,1.0000000000000002,-2.220446049250313e-16,1.0,0.3400999994482845,Both sides search,False,0.4,0.0,98.0,73.0,67.0,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,3,Centralized matching,625,25.0,3.0,15.799999999999994,0.18987341772151906,0.8101265822784809,0.12,0.35770000249613076,Both sides search,False,,,,,,25.0,3.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,3,Customers search,165,6.6,20.600000000000005,20.6,1.0000000000000002,-2.220446049250313e-16,1.0,0.5980999994790182,Both sides search,False,,100.0,65.0,40.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,3,Providers search,198,7.92,20.60000000000001,20.6,1.0000000000000004,-4.440892098500626e-16,1.0,0.6310000026132911,Both sides search,False,,117.0,81.0,56.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,3,Both sides search,179,7.16,20.60000000000001,20.6,1.0000000000000004,-4.440892098500626e-16,1.0,0.20209999638609588,Both sides search,False,0.4,0.0,54.0,29.0,125.0,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,3,Centralized matching,625,25.0,14.0,20.6,0.6796116504854368,0.3203883495145632,0.56,0.43559999903663993,Both sides search,False,,,,,,25.0,30.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,3,Customers search,110,4.4,25.0,25.0,1.0,0.0,1.0,0.3484999979264103,Both sides search,False,,55.0,55.0,30.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,3,Providers search,69,2.76,25.0,25.0,1.0,0.0,1.0,0.22670000180369243,Both sides search,False,,37.0,32.0,7.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,3,Both sides search,320,12.8,25.0,25.0,1.0,0.0,1.0,0.20200000290060416,Both sides search,False,0.4,0.0,55.0,30.0,265.0,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,3,Centralized matching,625,25.0,25.0,25.0,1.0,0.0,1.0,0.43849999929079786,Both sides search,False,,,,,,25.0,119.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,4,Customers search,489,19.56,10.199999999999998,10.199999999999998,1.0,0.0,1.0,1.4172000010148622,Both sides search,False,,445.0,44.0,19.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,4,Providers search,415,16.6,10.199999999999998,10.199999999999998,1.0,0.0,1.0,1.240400000824593,Both sides search,False,,381.0,34.0,9.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,4,Both sides search,58,2.32,10.199999999999998,10.199999999999998,1.0,0.0,1.0,0.18350000027567148,Both sides search,False,0.4,0.0,49.0,24.0,9.0,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,4,Centralized matching,625,25.0,0.0,10.199999999999998,0.0,1.0,0.0,0.35660000139614567,Both sides search,False,,,,,,25.0,0.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,4,Customers search,288,11.52,13.799999999999995,13.799999999999994,1.0000000000000002,-2.220446049250313e-16,1.0,0.88339999638265,Both sides search,False,,243.0,45.0,20.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,4,Providers search,364,14.56,13.799999999999994,13.799999999999994,1.0,0.0,1.0,1.207799999974668,Both sides search,False,,314.0,50.0,25.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,4,Both sides search,73,2.92,13.799999999999994,13.799999999999994,1.0,0.0,1.0,0.19690000044647604,Both sides search,False,0.4,0.0,52.0,27.0,21.0,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,4,Centralized matching,625,25.0,2.0,13.799999999999994,0.14492753623188412,0.8550724637681159,0.08,0.4039999985252507,Both sides search,False,,,,,,25.0,2.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,4,Customers search,171,6.84,16.999999999999996,16.999999999999996,1.0,0.0,1.0,0.5153999954927713,Both sides search,False,,123.0,48.0,23.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,4,Providers search,190,7.6,16.999999999999996,16.999999999999996,1.0,0.0,1.0,0.5816999982926063,Both sides search,False,,146.0,44.0,19.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,4,Both sides search,143,5.72,16.999999999999996,16.999999999999996,1.0,0.0,1.0,0.2913999996962957,Both sides search,False,0.4,0.0,83.0,58.0,60.0,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,4,Centralized matching,625,25.0,5.0,16.999999999999996,0.2941176470588236,0.7058823529411764,0.2,0.36869999894406646,Both sides search,False,,,,,,25.0,5.0
